date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:37	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:37%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=257	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1962994.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:38	19318/19318	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:37%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11275	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayc601.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:38	15843/15843	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:37%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=257	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display2994.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:38	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:38%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9745	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.19884a1.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:39	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:39%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=10287	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.19accf3.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:39	19755/19755	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:38%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9745	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display84a1.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:40	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:39%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9345	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.19cd2e3.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:40	19779/19779	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:39%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=10287	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayccf3.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:41	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:40%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9978	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.19e28c2.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:41	19070/19070	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:40%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9345	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayd2e3.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:41	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:41%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=162	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1a0c4fc.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:41	19828/19828	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:41%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9978	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display28c2.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:42	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:42%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=93793	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1a2d775.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:42	16161/16161	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:41%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=162	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayc4fc.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:43	16011/16011	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:42%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=93793	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayd775.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:43	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:42%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9886	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1a40d6d.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:43	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:43%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=65	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1a6e93f.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:44	20605/20605	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:43%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9886	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display0d6d.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:44	16092/16092	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:43%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=65	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaye93f.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:44	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:44%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=10094	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1a8db38.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:45	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:45%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9887	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1aa3a87.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:45	20229/20229	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:44%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=10094	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaydb38.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:46	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:45%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9278	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1ac8ab2.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:46	23310/23310	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:45%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9887	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display3a87.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:46	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:46%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=135	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1ae64f0.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:47	22356/22356	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:46%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9278	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display8ab2.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:47	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:47%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=197	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1b0ae85.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:47	16183/16183	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:46%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=135	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display64f0.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:48	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:48%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=193	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1b2af79.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:48	16339/16339	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:47%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=197	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayae85.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:49	16013/16013	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:48%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=193	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayaf79.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:49	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:48%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=246	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1b4a475.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:49	16384/16384	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:49%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=246	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaya475.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:49	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:49%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=42267	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1b66235.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:50	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:50%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=44876	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1b84d72.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:50	25882/25882	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:49%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=42267	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display6235.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:51	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:50%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9277	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1bacdc9.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:51	21750/21750	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:50%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44876	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display4d72.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:52	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:51%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=221	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1bc2bae.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:52	19522/19522	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:51%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9277	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaycdc9.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:52	16757/16757	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:52%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=221	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display2bae.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:52	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:52%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=133	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1be876c.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:53	16692/16692	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:52%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=133	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display876c.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:53	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:53%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9953	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1c00bd4.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:54	17013/17013	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:53%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9953	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display0bd4.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:54	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:53%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=11248	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1c2b71f.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:54	19474/19474	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:54%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11248	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayb71f.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:54	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:54%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9895	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1c4db60.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:55	19327/19327	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:54%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9895	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaydb60.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:55	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:55%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=47	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1c6bc8b.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:56	16288/16288	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:47:55%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=47	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaybc8b.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
08:47:56	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:47:55%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=75	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.1c837dc.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group7.html)
